Date,Close,High,Low,Open,Volume,avg_sentiment,tweet_count,next_day_change,5_day_ma,10_day_volatility,daily_return,sentiment_lag1,sentiment_ma3
2021-12-28,362.8233337402344,373.0,359.47332763671875,369.8299865722656,60324000.0,0.1303556311413454,105.0,-0.002094710276184,346.45399780273436,23.83107320398269,-0.00500027534279357,0.121770793422733,0.12023068186709675
2021-12-29,362.0633239746094,368.0,354.7133178710937,366.21331787109375,56154000.0,0.0798074618505347,167.0,-0.0145922683836461,356.297998046875,25.547984682138324,-0.0020947102761840197,0.1303556311413454,0.11064462880487103
2021-12-30,356.7799987792969,365.1833190917969,351.04998779296875,353.77667236328125,47040900.0,0.0682919467614589,123.0,-0.0126688408238599,360.39599609375,26.294185117712704,-0.014592268383646134,0.0798074618505347,0.09281834658444632
2021-12-31,352.260009765625,360.6666564941406,351.5299987792969,357.8133239746094,40733700.0,0.0878765841363497,128.0,0.1353166841897706,359.71466674804685,24.663206939565587,-0.012668840823859995,0.0682919467614589,0.07865866424944774
2022-01-03,399.9266662597656,400.3566589355469,378.6799926757813,382.5833435058594,103931400.0,0.0939210083730791,307.0,-0.041832696836128,366.7706665039062,28.224991999674085,0.1353166841897706,0.0878765841363497,0.08336317975696254
2022-01-04,383.1966552734375,402.6666564941406,374.3500061035156,396.51666259765625,100248300.0,0.0935841592553327,140.0,-0.0534712136768363,370.8453308105469,23.623855866179174,-0.041832696836128,0.0939210083730791,0.09179391725492048
2022-01-05,362.7066650390625,390.11334228515625,360.336669921875,382.2166748046875,80119800.0,0.1154994713679778,154.0,-0.0215233738308541,370.9739990234375,17.29605649333755,-0.05347121367683638,0.0935841592553327,0.10100154633212984
2022-01-06,354.8999938964844,362.6666564941406,340.1666564941406,359.0,90336600.0,0.0986087497893053,117.0,-0.0354465674517168,370.597998046875,14.85583905034902,-0.02152337383085412,0.1154994713679778,0.10256412680420524
2022-01-07,342.32000732421875,360.30999755859375,336.6666564941406,360.1233215332031,84164700.0,0.1043997512603994,135.0,0.0303419534138018,368.60999755859376,16.36047927323437,-0.035446567451716815,0.0986087497893053,0.10616932413922747
2022-01-10,352.7066650390625,353.0333251953125,326.6666564941406,333.3333435058594,91815000.0,0.0947905899699947,150.0,0.0059350246575986,359.16599731445314,16.752210139238574,0.03034195341380186,0.1043997512603994,0.09926636367323312
2022-01-11,354.79998779296875,358.6166687011719,346.2733459472656,351.22332763671875,66063300.0,0.0781109021918327,109.0,0.0392897489318417,353.4866638183594,16.950884323230127,0.005935024657598653,0.0947905899699947,0.09243374780740891
2022-01-12,368.739990234375,371.61334228515625,357.5299987792969,359.6166687011719,83739000.0,0.0976065481507658,147.0,-0.0674910733143576,354.6933288574219,17.077409925648688,0.039289748931841784,0.0781109021918327,0.09016934677086437
2022-01-13,343.85333251953125,371.8666687011719,342.17999267578125,369.6900024414063,97209900.0,0.0558193436134141,156.0,0.017497758575059,352.48399658203124,18.04819971576942,-0.06749107331435766,0.0976065481507658,0.07717893131867086
2022-01-14,349.8699951171875,350.6666564941406,337.7933349609375,339.9599914550781,72924300.0,0.0973335613448453,163.0,-0.0181972412325309,353.993994140625,18.199944939562002,0.017497758575059086,0.0558193436134141,0.08358648436967504
2022-01-18,343.5033264160156,356.92999267578125,338.6866760253906,342.2033386230469,66743400.0,0.0839857674525784,99.0,-0.0338278969185718,352.1533264160156,12.85694841808904,-0.01819724123253097,0.0973335613448453,0.07904622413694591
2022-01-19,331.8833312988281,351.5566711425781,331.6666564941406,347.2366638183594,75442500.0,0.0620170648017182,101.0,0.0006227038828787,347.5699951171875,10.705306426336783,-0.0338278969185718,0.0839857674525784,0.08111213119971394
2022-01-20,332.0899963378906,347.2200012207031,331.3333435058594,336.57666015625,70488600.0,0.1107174885299885,104.0,-0.052566067125072,340.2399963378906,11.201956685338455,0.0006227038828787723,0.0620170648017182,0.08557344026142834
2022-01-21,314.6333312988281,334.8500061035156,313.5,332.11334228515625,103416000.0,0.0837211906425743,159.0,-0.0147261298721956,334.39599609375,14.869757976536407,-0.05256606712507206,0.1107174885299885,0.08548524799142698
2022-01-24,310.0,311.1700134277344,283.8233337402344,301.586669921875,151565700.0,0.0614179058294911,164.0,-0.0124731248424899,326.4219970703125,18.26504862928268,-0.014726129872195681,0.0837211906425743,0.08528552833401794
2022-01-25,306.1333312988281,317.086669921875,301.07000732421875,304.7333374023437,86595900.0,0.0907316779410728,157.0,0.0206990525827113,318.947998046875,20.522254807085837,-0.012473124842489969,0.0614179058294911,0.07862359147104606
2022-01-26,312.4700012207031,329.2300109863281,302.0,317.4766540527344,104867400.0,0.1022630529392926,314.0,-0.1155417556197044,315.06533203125,20.476176083713252,0.02069905258271132,0.0907316779410728,0.08480421223661883
2022-01-27,276.3666687011719,311.7966613769531,276.3333435058594,311.1199951171875,147109500.0,0.101125152484468,263.0,0.0208056927668702,303.92066650390626,22.458263351459554,-0.11554175561970448,0.1022630529392926,0.09803996112161112
2022-01-28,282.1166687011719,285.8333435058594,264.0033264160156,277.1866760253906,134789100.0,0.1100829008830345,187.0,0.1067761138393095,297.417333984375,24.224073265302017,0.020805692766870276,0.101125152484468,0.10449036876893168
2022-01-31,312.239990234375,312.663330078125,287.3500061035156,290.9033203125,104436000.0,0.1148416476794339,131.0,-0.0058395266373975,297.86533203125,21.080761417421137,0.10677611383930952,0.1100829008830345,0.1086832336823121
2022-02-01,310.4166564941406,314.5666809082031,301.6666564941406,311.7366638183594,73138200.0,0.1139357278929647,114.0,-0.0274791915989145,298.7219970703125,17.980445889039306,-0.0058395266373975074,0.1148416476794339,0.11295342548514435
2022-02-02,301.8866577148437,310.5,296.4700012207031,309.3933410644531,66792900.0,0.0804504337772566,96.0,-0.0160324950248789,296.60532836914064,16.113285081608336,-0.027479191598914543,0.1139357278929647,0.10307593644988504
2022-02-03,297.0466613769531,312.3333435058594,293.50665283203125,294.0,78855600.0,0.1069798584054834,100.0,0.0361111096842132,300.7413269042969,13.341128047653427,-0.016032495024878912,0.0804504337772566,0.10045534002523487
2022-02-04,307.7733459472656,312.1666564941406,293.72332763671875,299.0733337402344,73625400.0,0.1206315209710271,81.0,-0.0173071864213375,305.87266235351564,12.803806149199715,0.03611110968421327,0.1069798584054834,0.10268727105125568
2022-02-07,302.4466552734375,315.92333984375,300.9033203125,307.92999267578125,60994500.0,0.0377830673342721,83.0,0.0161571905234128,303.91399536132815,12.474722726898518,-0.01730718642133755,0.1206315209710271,0.08846481557026085
2022-02-08,307.3333435058594,308.7633361816406,298.26666259765625,301.84332275390625,50729100.0,0.1446428380121562,110.0,0.010845920427172,303.2973327636719,12.536388460307723,0.0161571905234128,0.0377830673342721,0.10101914210581843
2022-02-09,310.6666564941406,315.42333984375,306.6666564941406,311.6666564941406,52259400.0,0.1037537319002836,87.0,-0.0294527710174682,305.05333251953124,12.365014685511827,0.010845920427172029,0.1446428380121562,0.0953932124155706
2022-02-10,301.51666259765625,314.60333251953125,298.8999938964844,302.7900085449219,66126900.0,0.0968093222137339,68.0,-0.0492510296962641,305.94733276367185,8.912168212216097,-0.029452771017468238,0.1037537319002836,0.11506863070872453
2022-02-11,286.6666564941406,305.32000732421875,283.5666809082031,303.2099914550781,79645800.0,0.0841239566176434,99.0,0.018325664372135,301.7259948730469,7.748129753939307,-0.04925102969626416,0.0968093222137339,0.09489567024388694
2022-02-14,291.9200134277344,299.6266784667969,284.3833312988281,287.19000244140625,67756500.0,0.1281328489168401,114.0,0.0532907642827684,299.62066650390625,7.950435677009805,0.01832566437213501,0.0841239566176434,0.10302204258273912
2022-02-15,307.4766540527344,307.6666564941406,297.7933349609375,300.0,57286200.0,0.171395302456382,88.0,0.0010407532409399,299.6493286132812,7.6434868677235945,0.053290764282768466,0.1281328489168401,0.12788403599695516
2022-02-16,307.7966613769531,308.8099975585937,300.4033203125,304.6833190917969,51294300.0,0.0992831649831649,75.0,-0.0509426990066609,299.07532958984376,7.903071701771388,0.0010407532409399955,0.171395302456382,0.13293710545212897
2022-02-17,292.1166687011719,306.1666564941406,291.3666687011719,304.4200134277344,55178400.0,0.1051406204316743,102.0,-0.0221030352967207,297.19533081054686,8.389645572148433,-0.05094269900666093,0.0992831649831649,0.12527302929040704
2022-02-18,285.6600036621094,295.6233215332031,279.2033386230469,295.3333435058594,68501700.0,0.1071856336473983,85.0,-0.0413662422345285,296.99400024414064,9.423851346409492,-0.022103035296720752,0.1051406204316743,0.10386980635407915
2022-02-22,273.84332275390625,285.57666015625,267.0333251953125,278.0433349609375,83288100.0,0.1241862686037443,103.0,-0.0699791759952694,293.378662109375,12.288381784389742,-0.04136624223452856,0.1071856336473983,0.11217084089427228
2022-02-23,254.67999267578125,278.4333190917969,253.5200042724609,276.8099975585937,95256900.0,0.0669065040255903,154.0,0.0480734550026278,282.8193298339844,17.36317219118954,-0.06997917599526948,0.1241862686037443,0.09942613542557761
2022-02-24,266.92333984375,267.49334716796875,233.3333282470703,233.4633331298828,135322200.0,0.0258591610171798,106.0,0.0113640313248295,274.64466552734376,17.433616387731092,0.04807345500262783,0.0669065040255903,0.07231731121550479
2022-02-25,269.9566650390625,273.1666564941406,260.79998779296875,269.74334716796875,76067700.0,0.0893731518936436,61.0,0.0747774685335871,270.21266479492186,17.341921906818794,0.011364031324829549,0.0258591610171798,0.06071293897880455
2022-02-28,290.1433410644531,292.28668212890625,271.57000732421875,271.6700134277344,99006900.0,0.0885804253429658,103.0,-0.0069621433455585,271.1093322753906,17.442474851032618,0.07477746853358713,0.0893731518936436,0.06793757941792972
2022-03-01,288.1233215332031,296.6266784667969,284.59332275390625,289.8933410644531,74766900.0,0.1061343251858602,76.0,0.0179552971145164,273.96533203125,17.292854538912813,-0.006962143345558558,0.0885804253429658,0.09469596747415653
2022-03-02,293.2966613769531,295.49334716796875,281.42333984375,290.7099914550781,74643300.0,0.1085182233232315,87.0,-0.0461421044882577,281.68866577148435,15.624946622743355,0.01795529711451649,0.1061343251858602,0.10107765795068581
2022-03-03,279.7633361816406,295.4800109863281,277.5333251953125,292.92333984375,61623600.0,0.0815048500881834,90.0,-0.0011915196265851,284.2566650390625,12.79079362217939,-0.04614210448825773,0.1085182233232315,0.09871913286575834
2022-03-04,279.42999267578125,285.2166748046875,275.0533447265625,283.0333251953125,66999600.0,0.1217398827745957,107.0,-0.0402128050420025,286.1513305664063,11.999616768334471,-0.0011915196265851469,0.0815048500881834,0.10392098539533685
2022-03-07,268.1933288574219,288.7133178710937,268.19000244140625,285.4333190917969,72494100.0,0.0766135490391442,84.0,0.0246339421032322,281.761328125,12.061240408895916,-0.04021280504200253,0.1217398827745957,0.09328609396730775
2022-03-08,274.79998779296875,283.3299865722656,260.72332763671875,265.1766662597656,80399100.0,0.0860012489344172,101.0,0.0419335751788576,279.09666137695314,12.042175897874808,0.02463394210323222,0.0766135490391442,0.09478489358271902
2022-03-09,286.3233337402344,286.85333251953125,277.336669921875,279.82666015625,59184000.0,0.1157575879923263,86.0,-0.0240637553301487,277.7019958496094,9.565095035885115,0.04193357517885765,0.0860012489344172,0.09279079532196255
2022-03-10,279.4333190917969,284.8166809082031,270.1199951171875,283.8166809082031,58648500.0,0.0357943505685102,102.0,-0.0512345859010529,277.6359924316406,8.463741792794002,-0.024063755330148706,0.1157575879923263,0.07918439583175123
2022-03-11,265.1166687011719,281.26666259765625,264.5899963378906,280.0666809082031,67037100.0,0.0762688594404019,94.0,-0.0364368023686874,274.77332763671876,9.262692183646559,-0.0512345859010529,0.0357943505685102,0.07594026600041277
2022-03-14,255.4566650390625,266.8999938964844,252.01333618164065,260.2033386230469,71152200.0,0.069206156773121,94.0,0.0463483555462533,272.2259948730469,11.466966525211147,-0.036436802368687404,0.0762688594404019,0.06042312226067768
2022-03-15,267.2966613769531,268.5233459472656,252.19000244140625,258.42333984375,66841200.0,0.0672687481336471,99.0,0.0478120404252786,270.72532958984374,11.10660160633926,0.046348355546253384,0.069206156773121,0.0709145881157233
2022-03-16,280.07666015625,280.6666564941406,267.4200134277344,269.6666564941406,84028800.0,0.1249249023334389,82.0,0.0373350104690226,269.4759948730469,9.317748482885463,0.047812040425278646,0.0672687481336471,0.08713326908006898
2022-03-17,290.5333251953125,291.6666564941406,275.239990234375,276.9966735839844,66582900.0,0.1319667308000641,81.0,0.0387677942765043,271.69599609375,10.639405234707239,0.037335010469022656,0.1249249023334389,0.10805346042238334
2022-03-18,301.7966613769531,302.6166687011719,289.1300048828125,291.4966735839844,100414200.0,0.1292132958504909,82.0,0.017417963888751,279.03199462890626,13.671231449210035,0.03876779427650434,0.1319667308000641,0.1287016429946646
2022-03-21,307.0533447265625,314.2833251953125,302.36334228515625,304.99334716796875,81981600.0,0.082946710977014,99.0,0.0790524377817913,289.35133056640626,16.208105973360293,0.017417963888751054,0.1292132958504909,0.11470891254252298
2022-03-22,331.32666015625,332.6199951171875,307.25,310.0,105868500.0,0.1232232679491034,218.0,0.0051611360578402,302.15733032226564,22.516716708215277,0.07905243778179138,0.082946710977014,0.11179442492553608
2022-03-23,333.03668212890625,346.8999938964844,325.4666748046875,326.64666748046875,120676200.0,0.0959648893618993,129.0,0.0148231284201352,312.74933471679685,26.90708706951707,0.005161136057840299,0.1232232679491034,0.10071162276267222
2022-03-24,337.97332763671875,341.4966735839844,329.6000061035156,336.57666015625,68920800.0,0.0882597780526352,100.0,-0.0032349379803172,322.2373352050781,30.244822067356786,0.014823128420135223,0.0959648893618993,0.10248264512121262
2022-03-25,336.8800048828125,340.6000061035156,332.44000244140625,336.0,62031600.0,0.0884582201652514,80.0,0.0803450783611821,329.25400390625,30.36152180737986,-0.003234937980317265,0.0882597780526352,0.09089429585992863
2022-03-28,363.9466552734375,365.9599914550781,351.20001220703125,355.0333251953125,102506100.0,0.1175662492168505,196.0,0.0070798580959405,340.632666015625,30.414741292652735,0.0803450783611821,0.0884582201652514,0.09809474914491234
2022-03-29,366.5233459472656,371.5899963378906,357.7033386230469,369.3299865722656,73614900.0,0.0868983349444514,103.0,-0.0050747541451513,347.6720031738281,29.290782634232453,0.007079858095940583,0.1175662492168505,0.09764093477551776
2022-03-30,364.663330078125,371.3166809082031,361.3333435058594,363.7233276367188,59865000.0,0.0319294183707448,98.0,-0.0149818131423394,353.99733276367186,27.029959621968686,-0.00507475414515135,0.0868983349444514,0.07879800084401554
2022-03-31,359.20001220703125,367.71331787109375,358.8800048828125,364.8566589355469,48992700.0,0.1207114222582972,92.0,0.0064865993682725,358.2426696777344,23.418435407623,-0.014981813142339484,0.0319294183707448,0.07984639185783111
2022-04-01,361.5299987792969,364.9166564941406,355.5466613769531,360.3833312988281,54263100.0,0.1093222522315442,113.0,0.0561134129875917,363.17266845703125,19.87285799670939,0.006486599368272561,0.1207114222582972,0.08732103095352872
