Date,Close,High,Low,Open,Volume,avg_sentiment,tweet_count,next_day_change
2022-08-02,300.586669921875,307.8333435058594,292.6666564941406,294.0033264160156,95577600.0,0.11540925124258458,87.0,0.02265568716125621
2022-08-03,307.39666748046875,309.54998779296875,301.1499938964844,305.0,80091000.0,0.1534067166299309,91.0,0.004023022853486102
2022-08-04,308.6333312988281,313.6066589355469,305.0,311.0,72256200.0,0.1082734854965394,167.0,-0.0663030068235908
2022-08-05,288.1700134277344,304.6066589355469,285.5433349609375,302.6700134277344,113172900.0,0.09806078888987052,147.0,0.007819434052879659
2022-08-08,290.42333984375,305.20001220703125,289.086669921875,295.0,98994000.0,0.10848663654745304,99.0,-0.024412625864385085
2022-08-09,283.3333435058594,292.39666748046875,279.35333251953125,290.2933349609375,86244600.0,0.08478310962273225,106.0,0.03890581776676605
2022-08-10,294.3566589355469,297.510009765625,283.3699951171875,297.0666809082031,94918800.0,0.12079049272795,209.0,-0.026249292544206493
2022-08-11,286.6300048828125,298.2366638183594,285.8333435058594,296.5133361816406,70155000.0,0.1087450412647781,95.0,0.046750143628413676
2022-08-12,300.0299987792969,300.1600036621094,285.0333251953125,289.4166564941406,79657200.0,0.10935786305645613,99.0,0.03096359891583922
2022-08-15,309.32000732421875,313.1333312988281,301.2300109863281,301.78668212890625,89359200.0,0.10748821596539851,126.0,-0.008912075793144236
2022-08-16,306.5633239746094,314.6666564941406,302.8833312988281,311.6666564941406,88136400.0,0.14965232219098198,97.0,-0.008372333511224461
2022-08-17,303.9966735839844,309.6566772460937,300.0333251953125,303.39666748046875,68766000.0,0.05285195118890771,115.0,-0.0037062197211366055
2022-08-18,302.8699951171875,306.5,301.85333251953125,306.0,47500500.0,0.07328814412238326,92.0,-0.020481852686155544
2022-08-19,296.6666564941406,300.3599853515625,292.5,299.0,61395300.0,0.11547761528853966,68.0,-0.022764022407583906
2022-08-22,289.913330078125,292.3999938964844,286.2966613769531,291.913330078125,55843200.0,0.13885905303030305,100.0,0.0225584954757323
2022-08-23,296.4533386230469,298.82666015625,287.92333984375,291.4533386230469,63984900.0,0.0767809187109187,100.0,0.002170125887066332
2022-08-24,297.0966796875,303.64666748046875,296.5,297.5633239746094,57259800.0,0.08142096165892403,112.0,-0.003455684406709514
2022-08-25,296.07000732421875,302.9599914550781,291.6000061035156,302.3599853515625,53230000.0,0.12152894005446824,142.0,-0.026953121859416895
2022-08-26,288.0899963378906,302.0,287.4700012207031,297.42999267578125,57163900.0,0.10429107543690877,77.0,-0.01135058160727187
2022-08-29,284.82000732421875,287.739990234375,280.70001220703125,282.8299865722656,41864700.0,0.06762213212500569,87.0,-0.0249982267189629
2022-08-30,277.70001220703125,288.4800109863281,272.6499938964844,287.8699951171875,50541800.0,0.12646110403757463,85.0,-0.007526203685978228
2022-08-31,275.6099853515625,281.25,271.8099975585937,280.6199951171875,52107300.0,0.09364110224266474,64.0,0.005623955563764049
2022-09-01,277.1600036621094,277.5799865722656,266.1499938964844,272.5799865722656,54287000.0,0.0713170218229742,78.0,-0.02507581222110289
2022-09-02,270.2099914550781,282.3500061035156,269.0799865722656,281.07000732421875,50890100.0,0.1337566826499118,96.0,0.015580556255471167
2022-09-06,274.4200134277344,275.989990234375,265.739990234375,272.67999267578125,55860000.0,0.1113531218104389,82.0,0.03381677109982606
2022-09-07,283.70001220703125,283.8399963378906,272.2699890136719,273.1000061035156,50028900.0,0.09564091962968367,89.0,0.01959815762903916
2022-09-08,289.260009765625,289.5,279.760009765625,281.29998779296875,53713100.0,0.13280637352065924,91.0,0.03602289482946186
2022-09-09,299.67999267578125,299.8500061035156,291.25,291.6700134277344,54338100.0,0.11450640449017073,99.0,0.01581694096302666
2022-09-12,304.4200134277344,305.489990234375,300.3999938964844,300.7200012207031,48674600.0,0.10428576066790352,70.0,-0.04037188096320543
2022-09-13,292.1300048828125,297.3999938964844,290.3999938964844,292.8999938964844,68229600.0,0.10204321426924166,73.0,0.03587437200418364
2022-09-14,302.6099853515625,306.0,291.6400146484375,292.239990234375,72628700.0,0.10669306045463453,108.0,0.003767273730617582
2022-09-15,303.75,309.1199951171875,300.7200012207031,301.8299865722656,64795500.0,0.11380259183783119,94.0,-0.0013168523341049454
2022-09-16,303.3500061035156,303.7099914550781,295.6000061035156,299.6099853515625,87087800.0,0.08387802325807377,99.0,0.018856110452001085
2022-09-19,309.07000732421875,309.8399963378906,297.79998779296875,300.0899963378906,60231200.0,0.09102836658871141,87.0,-0.0011000625419275156
2022-09-20,308.7300109863281,313.3299865722656,305.5799865722656,306.9100036621094,61642800.0,0.08844706916311855,81.0,-0.025685948599634356
2022-09-21,300.79998779296875,313.79998779296875,300.6300048828125,308.2900085449219,62555700.0,0.10557245737801292,54.0,-0.040591728559117746
2022-09-22,288.5899963378906,301.2900085449219,285.82000732421875,299.8599853515625,70545400.0,0.09436050841171323,83.0,-0.04594757245188685
2022-09-23,275.3299865722656,284.5,272.82000732421875,283.0899963378906,63748400.0,0.08607428800742754,86.0,0.0024698479153155706
2022-09-26,276.010009765625,284.0899963378906,270.3099975585937,271.8299865722656,58076900.0,0.13909517797017798,72.0,0.02510775852537339
2022-09-27,282.94000244140625,288.6700134277344,277.510009765625,283.8399963378906,61925200.0,0.07464834054834055,85.0,0.0172121123742337
2022-09-28,287.8099975585937,289.0,277.57000732421875,283.0799865722656,54664800.0,0.13736201298701298,75.0,-0.06810050474193585
2022-09-29,268.2099914550781,283.6499938964844,265.7799987792969,282.760009765625,77620600.0,0.07312589024456584,112.0,-0.011036096899372572
